student_id,academic_year,online_access_count,test_scores,project_grades,assignment_completion,final_points,final_grade,graduate,semester,engagement_score
3724,2020,2,10.93,15.16,16.54,13.813,C,1,1,0.4334275
3725,2021,11,18.75,15.83,18.42,17.6455,A,1,2,0.570595625
3726,2022,9,16.18,15.77,19.22,16.7965,B,1,1,0.570477426
3727,2021,3,13.04,14.44,17.62,14.675,B,1,1,0.470529733
3728,2021,5,16.33,18.7,17.55,17.4645,A,0,2,0.48868838
3729,2019,4,14.24,17.88,18.18,16.499,B,1,2,0.494430756
3730,2022,6,15.42,16.58,11.08,14.741,B,1,1,0.337072724
3731,2023,3,16.35,12.24,16.86,15.039,B,1,1,0.451398481
3732,2023,4,15.09,13.69,17.58,15.2225,B,0,2,0.479478186
3733,2020,2,14.63,12.14,17.98,14.596,B,1,1,0.469621234
3734,2019,2,10.47,16.7,17.78,14.478,B,0,2,0.464376058
3735,2021,8,17.15,15.55,16.43,16.41,B,1,2,0.49078338
3736,2020,6,14.37,18.49,17.05,16.482,B,1,2,0.486137928
3737,2019,8,15.83,16.88,17.35,16.5775,B,1,1,0.51374304
3738,2021,6,13.79,19.73,14.34,16.0065,B,0,2,0.418619908
3739,2020,2,17.76,13.22,18.35,16.3185,B,1,1,0.478630009
3740,2023,4,13.13,15.53,15.5,14.5625,B,0,2,0.427395467
3741,2022,4,15.1,16.32,17.63,16.1595,B,1,1,0.480660848
3742,2020,1,14.39,19.45,15.61,16.466,B,1,1,0.400158911
3743,2019,1,14.91,12.25,19.23,15.059,B,1,1,0.490697899
3744,2021,10,13.19,14.39,15.72,14.2425,B,1,2,0.492898084
3745,2019,2,13.49,14.72,17.05,14.8105,B,1,1,0.44627318
3746,2019,8,12.94,14.56,16.73,14.4545,B,1,2,0.49824899
3747,2023,5,16.82,17.83,18.84,17.6785,A,1,1,0.520961315
3748,2019,4,14.77,14.79,16.16,15.1245,B,1,1,0.443903651
3749,2021,11,13.68,14.36,16.55,14.6355,B,1,2,0.523680212
3750,2019,2,11.41,18.58,15.76,15.007,B,1,2,0.414092339
3751,2019,2,15.58,14.2,15.53,15.0845,B,1,2,0.408196864
3752,2022,2,11.62,16.11,18.02,14.7915,B,1,1,0.470411257
3753,2021,3,13.19,15.2,17.76,15.036,B,1,2,0.474067187
3754,2021,9,17.26,15.91,14.95,16.21,B,0,1,0.463817689
3755,2021,2,13.5,17.9,17.97,16.1575,B,1,1,0.469372687
3756,2021,6,18.72,13.96,18.12,16.904,B,0,2,0.513034981
3757,2023,9,18.42,16.04,14.5,16.607,B,1,2,0.452494935
3758,2022,6,15.36,14.26,11.36,13.975,C,1,1,0.343952408
3759,2020,3,15.78,19.33,11.11,15.855,B,1,2,0.307692387
3760,2020,4,20.0,18.39,15.61,18.339,A,1,2,0.430204322
3761,2020,8,19.26,14.5,12.95,16.0165,B,1,2,0.403693
3762,2023,10,11.97,14.05,16.26,13.7705,C,1,2,0.506604904
3763,2019,17,16.64,14.28,17.97,16.1465,B,1,2,0.619358952
3764,2019,4,14.09,20.0,17.2,16.936,B,1,1,0.469936575
3765,2019,2,10.62,17.29,14.61,13.952,C,1,1,0.3852666
3766,2019,9,18.84,10.81,14.93,15.052,B,1,1,0.463252
3767,2022,5,17.41,16.39,12.03,15.708,B,1,1,0.350633576
3768,2020,5,13.45,14.04,14.6,13.944,C,1,1,0.414966976
3769,2019,5,13.9,15.99,17.02,15.4115,B,1,2,0.475531174
3770,2020,7,12.43,15.37,14.04,13.8615,C,1,1,0.420912898
3771,2020,6,12.67,18.33,13.07,14.751,B,1,2,0.386789716
3772,2023,2,14.48,16.19,15.65,15.371,B,0,2,0.411308747
3773,2022,1,14.36,15.87,13.48,14.6685,B,1,2,0.346965749
3774,2022,4,17.5,15.41,18.5,17.0185,A,1,2,0.502451732
3775,2023,3,19.8,17.06,14.9,17.616,A,1,1,0.402576374
3776,2023,4,19.61,15.59,13.91,16.778,B,1,2,0.387823791
3777,2023,3,12.5,13.35,19.58,14.5675,B,1,2,0.519580647
3778,2020,2,17.78,15.65,15.61,16.492,B,1,1,0.410306779
3779,2022,1,18.66,17.65,15.28,17.4615,A,1,1,0.391940065
3780,2022,4,14.86,14.33,19.09,15.732,B,1,1,0.51727087
3781,2019,7,18.83,17.91,18.28,18.3705,A,1,2,0.526889794
3782,2021,0,10.94,12.42,11.22,11.528,C,1,2,0.280455366
3783,2022,2,20.0,12.89,17.9,16.9865,B,1,1,0.4674144
3784,2023,12,19.51,17.08,7.57,15.6745,B,1,2,0.309125529
3785,2020,3,17.1,11.41,8.33,12.916,C,1,1,0.238302953
3786,2022,8,17.1,14.03,17.5,16.1255,B,1,1,0.517399896
3787,2019,5,20.0,16.24,15.31,17.5115,A,1,1,0.432680857
3788,2020,0,19.82,19.4,16.13,18.7505,A,1,2,0.403127309
3789,2020,1,13.3,18.71,13.84,15.3285,B,1,1,0.356049027
3790,2019,5,14.91,16.16,16.13,15.6525,B,1,2,0.453354737
3791,2023,4,12.54,14.63,16.73,14.319,B,1,2,0.458323718
3792,2021,5,20.0,17.95,15.33,18.115,A,1,2,0.433369678
3793,2020,14,17.17,16.13,18.17,17.056,A,1,2,0.594356746
3794,2023,5,16.19,18.54,12.6,16.115,B,1,1,0.364910631
3795,2021,3,14.2,16.35,16.32,15.4825,B,1,1,0.437880466
3796,2019,3,20.0,15.39,15.1,17.1615,A,0,2,0.407563343
3797,2020,5,11.9,16.22,16.63,14.5945,B,1,2,0.465667043
3798,2019,9,19.38,18.12,16.89,18.3165,A,1,1,0.512279963
3799,2019,5,19.24,16.73,11.8,16.5015,B,1,1,0.344955107
3800,2023,4,15.69,18.53,17.0,17.0115,A,0,1,0.465058755
3801,2021,5,17.35,16.48,19.09,17.4805,A,1,2,0.527185858
3802,2019,3,18.9,18.54,16.06,18.064,A,1,1,0.431604108
3803,2022,5,15.89,16.97,19.5,17.1705,A,1,2,0.537537909
3804,2019,8,14.18,9.8,19.09,13.8745,C,1,2,0.557178838
3805,2019,17,17.69,15.89,17.75,17.075,A,1,2,0.61366285
3806,2021,3,12.45,13.47,18.67,14.362,B,1,2,0.496727256
3807,2023,3,19.15,14.79,11.96,15.8265,B,0,1,0.32900484
3808,2020,6,12.97,16.54,18.63,15.6345,B,1,1,0.525817665
3809,2019,3,16.38,14.99,15.98,15.7935,B,1,1,0.429583292
3810,2023,3,18.23,17.01,13.49,16.618,B,1,2,0.367361435
3811,2021,5,12.56,11.6,14.83,12.7915,C,0,1,0.420850021
3812,2022,2,20.0,15.84,16.37,17.6365,A,1,2,0.429294414
3813,2019,10,12.81,19.71,15.41,15.875,B,0,2,0.485369997
3814,2021,5,11.93,14.39,18.03,14.316,B,1,1,0.500739678
3815,2021,9,14.78,16.78,15.19,15.5825,B,1,1,0.469817482
3816,2022,5,13.07,13.51,14.47,13.574,C,0,2,0.411782353
3817,2019,1,18.93,18.82,7.2,15.959,B,1,1,0.190026778
3818,2020,7,17.07,12.49,13.42,14.5545,B,1,1,0.405615961
3819,2021,2,12.53,14.78,18.53,14.8175,B,1,1,0.483254427
3820,2020,4,20.0,20.0,11.34,17.835,A,1,2,0.323622689
3821,2020,22,15.22,19.28,15.8,16.786,B,1,2,0.615050858
3822,2021,8,18.34,14.84,16.0,16.53,B,1,1,0.479879966
3823,2023,6,16.08,15.85,18.85,16.692,B,1,1,0.531192711
3824,2019,4,16.93,18.21,18.93,17.878,A,1,1,0.513353303
3825,2022,10,11.35,18.49,16.41,15.114,B,1,2,0.510338859
3826,2020,3,17.1,13.81,18.94,16.4085,B,1,2,0.503539911
3827,2019,5,14.01,20.0,17.97,17.0965,A,1,2,0.499297219
3828,2021,4,14.54,16.15,12.94,14.7035,B,1,1,0.363560407
3829,2023,6,15.43,8.68,13.43,12.5675,C,1,1,0.395843923
3830,2023,3,18.74,18.5,18.92,18.701,A,1,1,0.503070065
3831,2020,12,14.39,18.36,17.47,16.5495,B,1,1,0.556803677
3832,2023,1,13.02,14.67,16.95,14.58,B,1,2,0.433821904
3833,2023,5,20.0,18.57,18.77,19.192,A,1,2,0.519294868
3834,2020,1,12.9,14.41,18.1,14.7285,B,1,1,0.46261508
3835,2022,6,17.83,13.89,12.79,15.191,B,0,1,0.37982926
3836,2021,4,11.51,17.5,17.47,15.0965,B,1,2,0.476753875
3837,2021,8,16.33,16.71,17.97,16.873,B,0,2,0.529287306
3838,2021,5,14.77,17.16,17.9,16.389,B,1,2,0.497491994
3839,2019,4,14.08,16.04,17.74,15.681,B,1,1,0.483560053
3840,2022,4,14.99,20.0,19.82,17.951,A,1,2,0.535557604
3841,2021,12,20.0,15.83,18.75,18.228,A,0,2,0.588696358
3842,2021,1,12.28,18.05,16.86,15.4445,B,1,2,0.431551926
3843,2020,6,20.0,15.71,15.02,17.2535,A,1,1,0.43539089
3844,2023,4,15.27,15.43,18.23,16.066,B,1,1,0.495866175
3845,2022,5,12.73,16.08,14.67,14.3875,B,1,2,0.416745382
3846,2023,4,15.19,18.29,10.21,15.03,B,1,2,0.295282193
3847,2021,6,8.8,12.93,17.4,12.3955,C,1,1,0.495124409
3848,2022,3,12.77,20.0,13.77,15.5505,B,1,2,0.374308867
3849,2021,5,14.64,17.06,15.51,15.7045,B,1,1,0.437839106
3850,2023,6,13.69,16.26,17.83,15.6245,B,1,1,0.505825549
3851,2019,2,18.07,12.72,14.83,15.3875,B,1,1,0.390781507
3852,2020,4,13.42,17.76,17.24,15.894,B,1,2,0.471090835
3853,2020,6,11.17,15.48,14.82,13.591,C,0,2,0.430618214
3854,2022,0,10.16,12.15,11.48,11.1865,C,1,2,0.286900952
3855,2022,6,17.47,12.26,19.5,16.154,B,1,1,0.547394479
3856,2021,7,20.0,18.77,15.78,18.5145,A,1,1,0.464416017
3857,2021,3,13.29,17.98,18.51,16.2365,B,1,2,0.492677526
3858,2021,3,14.87,13.79,13.01,14.027,B,1,2,0.355133907
3859,2021,9,17.62,11.33,17.69,15.436,B,1,2,0.532205769
3860,2021,4,9.62,18.35,17.93,14.753,B,1,1,0.488331456
3861,2022,6,15.11,12.65,11.85,13.434,C,1,2,0.356191704
3862,2022,7,17.5,15.0,16.25,16.3125,B,1,2,0.476165555
3863,2021,6,15.41,17.2,17.89,16.6565,B,1,2,0.507353472
3864,2022,4,20.0,14.4,14.6,16.69,B,1,2,0.40500351
3865,2019,2,14.73,18.4,13.39,15.6795,B,1,2,0.354855599
3866,2019,12,15.76,15.53,15.89,15.712,B,1,2,0.517345288
3867,2022,4,15.24,12.59,9.94,12.9875,C,1,2,0.288582887
3868,2021,3,20.0,16.45,18.36,18.3475,A,1,1,0.488997501
3869,2023,9,17.58,14.56,17.47,16.4955,B,1,1,0.52666987
3870,2020,5,15.53,19.24,17.46,17.311,A,1,2,0.486393026
3871,2020,9,14.61,16.43,17.49,15.967,B,1,1,0.527160223
3872,2019,3,14.41,17.22,13.24,15.101,B,1,1,0.360907529
3873,2021,3,15.19,14.68,18.59,15.8615,B,0,1,0.494706427
3874,2023,5,14.18,19.84,17.71,17.0435,A,1,2,0.492836479
3875,2022,4,14.66,18.9,18.79,17.1765,A,1,2,0.50966666
3876,2020,3,15.3,16.18,16.69,15.9555,B,1,1,0.447356172
3877,2021,1,11.94,15.47,16.73,14.373,B,1,1,0.428359914
3878,2022,2,19.17,15.06,17.23,17.2465,A,1,2,0.450859928
3879,2022,6,14.3,10.4,14.5,12.985,C,1,2,0.422594505
3880,2022,7,18.73,15.9,13.04,16.317,B,1,1,0.39602878
3881,2022,4,16.19,15.89,11.14,14.8225,B,0,2,0.318447425
3882,2021,3,13.51,14.02,18.92,15.041,B,1,2,0.502944199
3883,2021,7,14.5,15.62,14.09,14.7895,B,0,2,0.422307114
3884,2021,2,15.95,14.12,17.0,15.572,B,1,2,0.445111656
3885,2021,2,15.07,15.52,9.78,13.905,C,1,2,0.264442267
3886,2019,4,15.61,16.77,15.44,15.9735,B,1,2,0.426047682
3887,2023,5,13.23,16.48,15.74,14.995,B,0,1,0.443559996
3888,2023,10,11.02,18.1,17.95,15.2305,B,1,1,0.548737364
3889,2020,11,11.08,16.68,15.12,14.05,B,1,2,0.488048429
3890,2021,2,14.78,14.05,15.16,14.6195,B,1,2,0.398923429
3891,2019,8,20.0,13.8,15.57,16.7225,B,1,2,0.469289427
3892,2021,11,16.51,10.67,14.18,13.8835,C,1,2,0.464580137
3893,2021,4,15.78,20.0,15.01,17.0645,A,0,1,0.415301804
3894,2022,6,9.94,17.74,16.89,14.4075,B,1,1,0.482226507
3895,2023,3,14.57,18.96,19.45,17.3265,A,1,1,0.516277684
3896,2019,4,14.86,17.74,18.38,16.748,B,1,2,0.499532748
3897,2021,3,13.92,10.74,16.73,13.5095,C,1,1,0.448355515
3898,2023,0,19.96,14.75,15.66,17.0615,A,1,1,0.391435122
3899,2023,6,14.75,19.36,13.57,16.0685,B,0,2,0.399164347
3900,2019,4,11.84,17.38,17.21,15.1215,B,1,2,0.470244868
3901,2023,5,12.67,17.46,14.65,14.8415,B,0,2,0.416133454
3902,2021,4,9.1,15.9,19.05,13.9675,C,1,1,0.516252698
3903,2021,0,19.88,16.55,16.12,17.7745,A,1,1,0.403002434
3904,2021,4,15.55,15.97,19.45,16.672,B,1,2,0.526300238
3905,2020,2,18.14,18.37,12.54,16.8205,B,1,1,0.333499213
3906,2023,4,13.42,13.86,11.27,13.0365,C,0,1,0.321805556
3907,2022,8,12.78,18.38,17.04,15.805,B,1,1,0.506061944
3908,2019,2,17.08,17.98,17.89,17.5975,A,1,1,0.46731031
3909,2022,12,15.88,14.63,17.05,15.735,B,1,2,0.546188359
3910,2021,5,11.82,17.73,18.65,15.596,B,1,2,0.516280481
3911,2021,9,12.26,20.0,13.74,15.339,B,1,2,0.433569826
3912,2020,2,12.46,14.64,12.69,13.2805,C,1,1,0.33723493
3913,2019,6,14.17,19.07,13.6,15.7425,B,1,1,0.400113012
3914,2022,4,14.69,15.27,18.18,15.7655,B,1,1,0.49460255
3915,2023,2,15.65,15.79,16.03,15.794,B,1,1,0.420692116
3916,2020,3,14.13,18.8,13.88,15.702,B,1,2,0.376962962
3917,2020,2,14.13,12.6,17.59,14.4595,B,0,1,0.459693526
3918,2021,13,14.1,19.55,19.16,17.2725,A,1,1,0.60887664
3919,2020,2,19.02,18.78,14.51,17.8085,A,1,1,0.382675239
3920,2021,3,14.8,13.6,10.19,13.2275,C,1,1,0.284687256
3921,2019,7,9.35,19.43,17.91,15.018,B,1,1,0.517697907
3922,2020,4,19.06,15.59,14.96,16.8205,B,1,1,0.413892532
3923,2023,3,17.56,17.63,14.37,16.787,B,0,1,0.389325738
3924,2019,5,15.44,16.08,12.57,14.9465,B,0,2,0.364256585
3925,2022,16,15.69,17.84,8.17,14.5625,B,1,2,0.364354852
3926,2020,2,19.02,20.0,16.99,18.8555,A,1,2,0.444837994
3927,2020,3,19.37,18.48,18.93,18.9485,A,1,2,0.503292747
3928,2019,10,17.28,12.23,17.79,15.64,B,1,2,0.544718848
3929,2023,1,15.74,19.61,14.52,16.7895,B,1,1,0.372878828
3930,2022,4,14.93,14.36,19.38,15.843,B,1,1,0.524547739
3931,2021,4,12.74,15.76,15.23,14.4195,B,1,1,0.420736848
3932,2022,0,13.66,19.73,17.29,16.692,B,0,1,0.432303641
3933,2023,1,17.97,18.42,15.94,17.62,A,1,1,0.408546362
3934,2023,0,15.38,12.85,14.42,14.2545,B,1,1,0.360406744
3935,2020,6,13.4,17.38,18.35,16.0305,B,1,1,0.518831682
3936,2022,6,13.09,18.02,17.95,16.0305,B,0,2,0.508817911
3937,2019,7,18.79,16.27,14.98,16.9555,B,1,2,0.444391712
3938,2021,0,19.48,15.11,15.49,16.953,B,1,2,0.387306605
3939,2020,2,13.29,12.07,14.03,13.048,C,1,2,0.370807203
3940,2020,5,11.12,13.58,14.09,12.7235,C,1,1,0.402263716
3941,2021,0,17.43,15.68,17.3,16.785,B,1,2,0.432412702
3942,2022,1,17.34,18.81,11.84,16.4795,B,1,1,0.306020849
3943,2019,5,14.53,15.92,19.26,16.199,B,1,2,0.531534993
3944,2021,4,17.62,15.25,14.57,16.028,B,1,1,0.404208087
3945,2019,0,10.66,15.92,19.09,14.6085,B,0,2,0.477203535
3946,2021,5,14.61,17.81,17.15,16.365,B,0,1,0.478746466
3947,2021,3,13.19,20.0,16.57,16.4185,B,1,1,0.444128426
3948,2020,6,19.28,13.07,13.71,15.714,B,1,2,0.402660661
3949,2019,4,16.97,14.57,18.85,16.6,B,1,2,0.511237176
3950,2019,2,12.31,16.82,18.11,15.3385,B,1,1,0.472770662
3951,2022,16,18.81,14.63,14.04,16.1545,B,1,1,0.511054385
3952,2021,2,15.31,11.95,18.77,14.999,B,1,2,0.489125023
3953,2019,2,17.73,14.72,17.69,16.6665,B,0,1,0.462250851
3954,2022,10,14.88,15.35,10.44,13.9345,C,1,1,0.361074977
3955,2022,2,16.44,20.0,18.39,18.1735,A,1,2,0.479750952
3956,2019,1,12.35,12.27,15.35,13.072,C,1,2,0.393686938
3957,2021,5,18.88,17.43,19.13,18.435,A,1,1,0.528172166
3958,2020,1,11.07,20.0,18.49,16.0505,B,1,2,0.472345975
3959,2019,7,18.95,15.66,15.76,17.001,A,0,1,0.464013962
3960,2019,1,17.47,14.82,13.83,15.6325,B,1,2,0.35568566
3961,2019,3,16.53,19.41,15.57,17.298,A,1,2,0.419343774
3962,2021,4,12.56,15.51,15.96,14.4425,B,1,2,0.439089719
3963,2020,7,13.6,12.05,19.89,14.63,B,1,1,0.56723656
3964,2020,7,9.55,10.04,18.41,11.9365,C,1,2,0.530372888
3965,2020,2,16.49,12.65,10.23,13.581,C,1,2,0.275697783
3966,2023,4,16.24,16.98,17.18,16.734,B,1,1,0.469548699
3967,2020,8,14.08,13.51,15.93,14.343,B,1,2,0.478153744
3968,2019,9,13.64,15.95,15.5,14.9135,B,1,1,0.477519917
3969,2019,4,12.22,15.51,19.68,15.2365,B,0,2,0.531911185
3970,2019,9,16.4,12.97,10.85,13.812,C,0,1,0.361253458
3971,2019,1,18.29,16.24,12.1,16.025,B,1,2,0.312394599
3972,2021,0,16.59,20.0,13.19,16.9335,B,0,1,0.329753794
3973,2021,10,13.99,12.33,18.28,14.4815,B,1,1,0.556890053
3974,2023,6,12.79,15.33,17.67,14.899,B,1,2,0.501784595
3975,2019,6,14.39,19.67,16.74,16.8255,B,1,1,0.478549248
3976,2021,7,15.45,10.13,18.37,14.318,B,1,1,0.529237842
3977,2022,8,10.89,16.26,15.93,14.0295,B,1,1,0.478250255
3978,2023,3,8.75,16.85,12.23,12.455,C,1,1,0.335782212
3979,2020,3,12.43,15.9,13.35,13.8745,C,1,1,0.363823532
3980,2019,8,10.93,20.0,18.69,16.0445,B,0,2,0.54730475
3981,2020,5,12.64,17.05,18.6,15.6735,B,0,2,0.514942542
3982,2020,9,15.64,19.42,17.91,17.5305,A,1,1,0.537822997
3983,2021,4,14.35,18.26,14.82,15.836,B,1,2,0.410401164
3984,2022,1,16.19,14.33,16.65,15.654,B,1,1,0.42635588
3985,2020,5,17.51,14.75,17.49,16.539,B,1,1,0.487141031
3986,2022,11,17.57,12.73,18.33,16.066,B,1,2,0.568364136
3987,2022,3,13.02,16.52,14.53,14.6225,B,1,1,0.393271982
3988,2023,4,10.96,16.27,19.13,14.861,B,1,1,0.518282386
3989,2023,0,14.34,14.76,15.54,14.787,B,1,2,0.388383566
3990,2023,3,16.45,14.48,18.39,16.2455,B,1,2,0.489708781
3991,2019,5,15.26,15.68,17.75,16.0295,B,1,2,0.493861259
3992,2020,3,15.25,15.37,12.52,14.6095,B,1,2,0.342926915
3993,2021,1,10.31,8.03,17.39,11.282,C,1,2,0.444713727
3994,2023,3,15.35,13.93,17.32,15.3455,B,1,2,0.463050569
3995,2022,5,14.97,16.13,12.34,14.7185,B,1,1,0.358529322
3996,2019,2,17.1,15.44,17.98,16.739,B,1,2,0.469486869
3997,2019,9,18.45,16.69,18.0,17.7215,A,0,2,0.540108432
3998,2020,6,14.78,17.54,18.0,16.551,B,1,1,0.510025404
3999,2019,1,20.0,19.66,15.27,18.6985,A,1,2,0.391745544
4000,2020,15,13.44,15.91,15.16,14.7345,B,1,1,0.528955278
4001,2023,3,20.0,13.42,16.56,16.837,B,1,2,0.443931982
4002,2019,3,14.67,16.55,17.67,16.078,B,1,2,0.471667432
4003,2020,3,15.09,13.07,19.23,15.418,B,1,2,0.510867124
4004,2023,3,18.36,15.98,15.03,16.6945,B,1,1,0.405682219
4005,2021,2,12.31,20.0,15.84,15.884,B,1,1,0.416066895
4006,2023,0,14.25,13.6,17.68,14.88,B,1,1,0.441908896
4007,2020,3,8.21,13.53,15.81,11.972,C,1,1,0.425134212
4008,2023,11,10.14,17.49,14.6,13.8275,C,1,2,0.475070208
4009,2023,3,16.95,14.52,14.48,15.482,B,1,1,0.391973987
4010,2022,7,13.0,12.89,14.73,13.394,C,0,1,0.438258222
4011,2020,7,18.44,16.89,19.25,18.1,A,1,1,0.551134638
4012,2023,3,19.12,15.47,17.39,17.41,A,1,2,0.464653168
4013,2019,1,17.78,15.22,17.28,16.759,B,1,2,0.44188252
4014,2023,6,10.86,14.46,15.9,13.38,C,1,2,0.457486347
4015,2021,13,14.81,18.34,13.71,15.7705,B,1,1,0.472815983
4016,2023,4,15.08,15.85,14.27,15.147,B,1,2,0.396700158
4017,2020,4,16.93,16.61,18.45,17.198,A,1,2,0.501287094
4018,2019,3,10.63,11.72,15.1,12.129,C,1,2,0.407540306
4019,2020,11,13.09,16.53,17.79,15.469,B,1,1,0.554655548
4020,2023,1,16.69,17.39,13.86,16.2275,B,1,2,0.356397667
4021,2020,5,12.29,13.98,14.75,13.4965,C,1,1,0.418647604
4022,2019,4,14.92,16.38,15.31,15.5285,B,1,2,0.422764759
4023,2019,7,17.69,16.0,16.82,16.881,B,1,1,0.490568129
4024,2019,7,13.56,17.76,16.36,15.73,B,1,1,0.478888958
4025,2023,8,15.18,18.44,17.85,16.9885,B,0,2,0.526196241
4026,2023,12,17.42,15.26,15.45,16.1715,B,1,2,0.506367993
4027,2021,9,8.32,15.69,16.65,12.982,C,1,2,0.50627987
4028,2023,10,18.98,15.01,17.04,17.1055,A,1,1,0.526080599
4029,2021,1,15.56,16.8,12.79,15.3015,B,1,1,0.32971312
4030,2022,8,16.04,18.22,17.3,17.118,A,1,2,0.512445067
4031,2021,8,16.9,13.09,18.94,16.0765,B,1,1,0.553500613
4032,2021,2,13.68,10.24,17.24,13.366,C,1,1,0.450923634
4033,2019,2,16.32,14.09,17.67,15.877,B,0,2,0.461667509
4034,2019,5,14.08,15.96,16.1,15.243,B,1,2,0.452546127
4035,2019,2,15.38,20.0,14.47,16.7695,B,1,1,0.381834154
4036,2019,0,10.3,10.82,17.29,12.2295,C,1,1,0.432297886
4037,2019,4,10.55,16.33,17.31,14.263,B,1,2,0.472674253
4038,2023,1,14.26,19.78,19.48,17.497,A,1,2,0.497032308
4039,2020,1,18.01,14.7,16.14,16.384,B,0,1,0.413610224
4040,2022,1,20.0,16.73,11.48,16.7255,B,0,1,0.296922086
4041,2020,6,16.36,17.1,17.86,16.994,B,1,2,0.506381132
4042,2019,6,16.77,12.51,13.23,14.394,B,1,1,0.390723745
4043,2020,8,20.0,18.08,16.03,18.3355,A,1,1,0.480831008
4044,2022,5,20.0,14.59,16.5,17.2315,A,1,2,0.462536011
4045,2022,6,16.59,15.34,13.53,15.3875,B,1,2,0.398359219
4046,2023,3,18.97,14.48,11.73,15.5885,B,1,1,0.323138405
4047,2023,1,15.75,15.9,13.39,15.2125,B,1,2,0.34480849
4048,2023,5,19.56,14.9,17.15,17.3265,A,1,1,0.478728156
4049,2019,5,13.84,15.95,13.53,14.501,B,1,1,0.388360655
4050,2021,4,16.4,13.73,17.26,15.6805,B,1,2,0.471514759
4051,2019,8,13.44,17.46,13.83,14.9445,B,1,1,0.425665115
4052,2020,8,13.93,16.95,17.66,15.9195,B,0,2,0.521587985
4053,2023,4,17.79,12.1,19.49,16.2235,B,0,1,0.527285418
4054,2020,5,15.25,16.39,15.27,15.654,B,1,2,0.431858195
4055,2023,4,15.47,13.65,15.8,14.9155,B,1,1,0.435110711
4056,2019,11,17.16,14.08,19.73,16.7245,B,1,1,0.603189627
4057,2022,5,20.0,14.97,16.9,17.4645,A,0,2,0.472442531
4058,2020,3,9.89,20.0,14.23,14.5135,B,0,1,0.385785544
4059,2019,3,11.92,13.29,18.22,13.9745,C,1,2,0.485563527
4060,2019,15,15.52,11.37,15.34,14.0225,B,1,1,0.533607333
4061,2019,1,12.62,15.92,18.16,15.16,B,0,2,0.463955605
4062,2020,4,17.32,10.4,14.69,14.2405,B,1,2,0.407315256
4063,2023,0,10.95,17.04,15.47,14.2115,B,1,1,0.386872669
4064,2020,4,18.93,20.0,11.73,17.5045,A,1,1,0.333250443
4065,2023,6,15.71,18.66,15.18,16.61,B,1,2,0.439418084
4066,2023,3,16.53,16.6,16.49,16.5445,B,1,1,0.442237084
4067,2023,3,15.03,12.11,18.77,14.943,B,1,2,0.499231596
4068,2020,3,14.96,13.94,13.16,14.153,B,1,1,0.358886334
4069,2023,4,9.23,12.93,17.95,12.705,C,1,1,0.488689039
4070,2023,6,15.7,13.08,19.71,15.7855,B,1,1,0.552728277
4071,2020,2,14.75,16.79,18.64,16.4365,B,1,1,0.486115055
4072,2023,15,18.52,17.68,18.47,18.2135,A,1,2,0.611673336
4073,2020,0,12.77,14.04,10.19,12.5695,C,1,1,0.254704631
4074,2023,8,15.03,9.4,15.79,13.2495,C,0,2,0.474719207
4075,2020,9,18.16,14.05,18.47,16.799,B,1,2,0.551771018
4076,2022,4,16.73,16.57,16.01,16.494,B,0,1,0.440334026
4077,2022,7,15.59,18.39,12.21,15.725,B,1,1,0.375158441
4078,2022,4,15.21,14.53,19.12,15.9495,B,1,2,0.518118912
4079,2020,4,14.46,19.05,14.37,16.044,B,1,2,0.399264954
4080,2020,10,11.6,11.85,16.81,12.99,C,1,1,0.520141323
4081,2020,5,17.76,17.6,14.36,16.854,B,0,1,0.409081553
4082,2019,9,15.55,14.73,15.34,15.2105,B,1,1,0.473577243
4083,2021,7,10.07,19.25,19.07,15.533,B,1,1,0.546698833
4084,2021,5,14.1,16.87,17.98,16.0395,B,1,1,0.49961018
4085,2022,6,12.29,18.31,18.16,15.8645,B,1,2,0.513907994
4086,2022,1,18.71,16.55,15.89,17.249,A,1,2,0.407339515
4087,2022,2,19.48,18.25,17.98,18.6745,A,1,2,0.469493152
4088,2021,2,14.24,20.0,14.75,16.3835,B,1,1,0.38868119
4089,2019,3,19.12,16.12,16.5,17.415,A,1,1,0.442403283
4090,2021,8,11.68,19.62,15.87,15.5065,B,1,1,0.476705118
4091,2019,5,13.33,12.38,12.56,12.805,C,1,1,0.363973726
4092,2022,11,12.14,15.43,12.52,13.3865,C,1,2,0.423023394
4093,2020,5,14.7,17.53,16.66,16.1805,B,0,1,0.466582942
4094,2020,3,15.8,14.12,13.01,14.5145,B,1,1,0.355248384
4095,2020,9,19.19,18.02,18.13,18.5155,A,1,1,0.543288826
4096,2020,8,16.99,15.2,14.9,15.841,B,1,2,0.452456455
4097,2022,6,14.02,20.0,18.11,17.1355,A,0,1,0.512866616
4098,2021,5,18.95,17.42,14.49,17.2995,A,1,2,0.412328357
4099,2021,4,18.14,13.81,10.68,14.7595,B,1,1,0.307002846
4100,2023,3,17.03,15.09,13.91,15.571,B,1,1,0.377821887
4101,2023,6,14.63,16.72,17.68,16.124,B,0,1,0.502081772
4102,2020,3,16.21,18.13,14.13,16.362,B,1,2,0.383194673
4103,2019,8,12.15,12.69,14.21,12.854,C,1,1,0.435158265
4104,2020,3,12.17,16.37,16.29,14.67,B,1,2,0.437366585
